Anio,Mes,CodigoPais,PaisDestino,CodigoDepto,DepartamentoOrigen,Partida,CantidadUnidades,ValorMilesFOBDol,ValorMilesPesos
2012,Octubre,27,Aruba,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",82080,37.15,67726.89
2012,Octubre,47,Antillas Holandesas,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",262642,117.77,213217.84
2012,Octubre,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,82500,82,147959.32
2012,Octubre,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",712684.32,405.98,738165.34
2012,Septiembre,23,Alemania,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,2568,9.08,16319.94
2012,Septiembre,27,Aruba,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,43.18,0.04,65.55
2012,Septiembre,47,Antillas Holandesas,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,34,0.07,129.85
2012,Septiembre,245,España,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,973.9,3.02,5436.98
2012,Septiembre,245,España,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,190,0.58,1045.15
2012,Septiembre,275,Francia,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,21251.6,52.93,95240.73
2012,Septiembre,275,Francia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,17952.84,46.26,83279.67
2012,Septiembre,386,Italia,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,14274,36.37,65460.41
2012,Septiembre,573,Países Bajos,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,31,0.09,162.32
2012,Septiembre,573,Países Bajos,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,7,0.04,72.83
2012,Septiembre,676,Rusia- Federación de,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,38,0.17,308.18
2012,Septiembre,767,Suiza,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,9078,45.46,81823.8
2012,Septiembre,767,Suiza,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,1620,9.15,16695.2
2012,Septiembre,23,Alemania,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",3545377,1464.34,2635358.86
2012,Septiembre,87,Bélgica,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",18335226,7789.48,14027277.02
2012,Septiembre,249,Estados Unidos,44,La Guajira,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",36570,11.83,21290.35
2012,Septiembre,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",10480349.3,5051.41,9069728.53
2012,Septiembre,399,Japón,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",131001,89.99,161929.69
2012,Septiembre,573,Países Bajos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2474654.92,1012.59,1827640.56
2012,Septiembre,628,Reino Unido,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",11667655,4863.95,8803623.85
2012,Septiembre,845,Uruguay,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",66420,27.54,49839.05
2012,Septiembre,23,Alemania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",11426638,4700.56,8449510.6
2012,Septiembre,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",16667972.4,7346.66,13209291.17
2012,Septiembre,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",14561632,6555.05,11794992.9
2012,Septiembre,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,270978,140.02,253731.2
2012,Septiembre,386,Italia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",11155615,4639.86,8348340.44
2012,Septiembre,573,Países Bajos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1523722,725.71,1305522.84
2012,Septiembre,628,Reino Unido,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",15419742.4,6893.12,12475754.02
2012,Septiembre,628,Reino Unido,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,4320,2.16,3918.37
2012,Septiembre,27,Aruba,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",20520,9.29,16848.99
2012,Septiembre,47,Antillas Holandesas,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",61040,27.76,50401.06
2012,Septiembre,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,66000,65.6,118392.91
2012,Septiembre,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",626718.86,356.97,641975.63
2012,Septiembre,23,Alemania,5,Antioquia,0803902000 - Los demás bananos secos,0.1,0.01,8.98
2012,Agosto,23,Alemania,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,2136,6.94,12391.34
2012,Agosto,23,Alemania,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,97.5,0.3,546.82
2012,Agosto,27,Aruba,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,117.12,0.1,177.02
2012,Agosto,87,Bélgica,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,105,0.6,1078.66
2012,Agosto,245,España,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,748.2,2.15,3848.97
2012,Agosto,245,España,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,119,0.39,689.77
2012,Agosto,249,Estados Unidos,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,1,0.01,16.4
2012,Agosto,249,Estados Unidos,63,Quindío,0803902000 - Los demás bananos secos,101.67,1.63,2953.94
2012,Agosto,275,Francia,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,1968,6.69,11945.73
2012,Agosto,573,Países Bajos,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,14.5,0.09,160.98
2012,Agosto,767,Suiza,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,1656,11.2,20025.39
2012,Agosto,767,Suiza,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,926.3,4.23,7551.24
2012,Agosto,23,Alemania,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",7743388,3418.8,6171900.71
2012,Agosto,47,Antillas Holandesas,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",40738,19.66,35861.78
2012,Agosto,87,Bélgica,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",15130441,6471.66,11695027.97
2012,Agosto,87,Bélgica,47,Magdalena,0803902000 - Los demás bananos secos,10278,36.38,66053.76
2012,Agosto,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",18523815.4,8788.75,15994590.12
2012,Agosto,399,Japón,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",179387,126.57,229024.44
2012,Agosto,573,Países Bajos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2490772.66,1011.37,1825116.57
2012,Agosto,628,Reino Unido,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",9867871,4132.19,7433924.32
2012,Agosto,23,Alemania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",9384952,4051.95,7335856.46
2012,Agosto,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",22027107.4,9760.04,17682559.8
2012,Agosto,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",30237914,13521.34,24488826.62
2012,Agosto,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,881237,510.31,928831.19
2012,Agosto,386,Italia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",10026781,4098.09,7419642.42
2012,Agosto,573,Países Bajos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",1140235,548.64,994652.74
2012,Agosto,628,Reino Unido,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",14918245.8,6590.54,11947049.66
2012,Agosto,628,Reino Unido,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,5760,2.88,5227.4
2012,Agosto,845,Uruguay,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",22140,9.72,17649.58
2012,Agosto,27,Aruba,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",61560,27.86,51005.05
2012,Agosto,47,Antillas Holandesas,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",122080,55.51,101003.24
2012,Agosto,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,66000,65.6,118347.98
2012,Agosto,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",173890.04,99.29,180846.2
2012,Julio,23,Alemania,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,3039,9.38,16732.35
2012,Julio,23,Alemania,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,40.5,0.13,222.29
2012,Julio,27,Aruba,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,30.78,0.03,48.36
2012,Julio,87,Bélgica,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,120,0.68,1209.33
2012,Julio,245,España,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,804,2.41,4279.78
2012,Julio,245,España,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,426,0.61,1083.02
2012,Julio,275,Francia,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,30146,69.79,124419.85
2012,Julio,275,Francia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,63915.8,165.06,294390.17
2012,Julio,386,Italia,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,17388,44.96,80233.52
2012,Julio,573,Países Bajos,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,145.4,0.42,744.74
2012,Julio,573,Países Bajos,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,80.6,0.46,823.9
2012,Julio,607,Portugal,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,108,0.29,521.68
2012,Julio,607,Portugal,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,1116,3.51,6238.51
2012,Julio,767,Suiza,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,13598.4,71.83,128433.62
2012,Julio,767,Suiza,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,960,5.41,9580.43
2012,Julio,23,Alemania,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",3810113,1738.18,3108570.98
2012,Julio,47,Antillas Holandesas,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",40738,19.66,35164.98
2012,Julio,87,Bélgica,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",5482011.4,2021.48,3614653.22
2012,Julio,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",8003309.2,3422.03,6109932.8
2012,Julio,375,Irlanda,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",202164,80.67,144493.98
2012,Julio,399,Japón,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",253825,178.75,319524.45
2012,Julio,573,Países Bajos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2179487.78,880.55,1569851.67
2012,Julio,628,Reino Unido,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",5398188,2495.79,4468016.45
2012,Julio,211,Chile,11,Bogotá,0803902000 - Los demás bananos secos,442.8,10.93,19563.85
2012,Julio,23,Alemania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",13806197,5851.5,10458195.47
2012,Julio,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",23380410.75,10539.79,18875649.85
2012,Julio,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",27666050,12134.49,21697728.6
2012,Julio,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,1081971,548.7,978522.01
2012,Julio,386,Italia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",13022589,5742.16,10265838.53
2012,Julio,573,Países Bajos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",668213,321.52,576195.17
2012,Julio,628,Reino Unido,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",23788323.2,11241.25,20061020.82
2012,Julio,628,Reino Unido,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,7200,3.55,6338.31
2012,Julio,249,Estados Unidos,11,Bogotá,"0803102000 - ""PLATANOS """"PLANTAINS"""" SECOS.""",6.8,0.08,145.48
2012,Julio,27,Aruba,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",61040,27.76,49714.33
2012,Julio,47,Antillas Holandesas,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",182728,81.6,145909.61
2012,Julio,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,82500,82,146238.47
2012,Julio,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",260236.44,148.83,266056.43
2012,Junio,23,Alemania,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,3702,10.71,18927.14
2012,Junio,27,Aruba,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,71.69,0.07,118.84
2012,Junio,47,Antillas Holandesas,11,Bogotá,0803901900 - Los demás bananos o plátanos frescos.,9.49,0.01,16.04
2012,Junio,245,España,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,423,1.27,2242.21
2012,Junio,245,España,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,249,0.58,1025.79
2012,Junio,249,Estados Unidos,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,3.6,0.01,16.25
2012,Junio,275,Francia,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,1992,5.64,9972.44
2012,Junio,275,Francia,25,Cundinamarca,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,102226.68,267.77,474278.03
2012,Junio,573,Países Bajos,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,72,0.17,299.46
2012,Junio,767,Suiza,11,Bogotá,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,2718,17.85,31765.12
2012,Junio,23,Alemania,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",7036538,3085.64,5496473.15
2012,Junio,87,Bélgica,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",8534451,3926.49,7044587.96
2012,Junio,249,Estados Unidos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",7175285.86,3020.44,5397207.67
2012,Junio,375,Irlanda,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",405515,161.82,286972.42
2012,Junio,399,Japón,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",85657,60.35,106997.47
2012,Junio,573,Países Bajos,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",2569617.4,1110.96,1997795.02
2012,Junio,628,Reino Unido,47,Magdalena,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",5951659,2696.97,4826729.58
2012,Junio,23,Alemania,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",22499360,10654.22,19215212.67
2012,Junio,87,Bélgica,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",27017898,11892.79,21245010.03
2012,Junio,249,Estados Unidos,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",29266505,13097.46,23298724.45
2012,Junio,249,Estados Unidos,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,1451852,749.66,1337990.52
2012,Junio,386,Italia,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",30734986,14423.41,26010434.2
2012,Junio,607,Portugal,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",43117,14.96,27434.07
2012,Junio,628,Reino Unido,5,Antioquia,"0803901100 - ""Bananas o plátanos frescos del tipo """"cavendish valery"""".""",43994098,21338.76,37908442.94
2012,Junio,628,Reino Unido,5,Antioquia,0803901200 - Bananas bocadillo (manzanito- orito) (Musa acuminata)- frescas,11520,5.81,10312.29
